,0,1,2
00200252_D#.wav,W,W,W
00000061_E.wav,N,N,N
00110420_F.wav,W,W,N
00210208_D#.wav,W,W,W
00010180_F.wav,N,N,N
00010303_D#.wav,W,W,W
00200403_D#.wav,N,N,N
00200352_D#.wav,N,W,W
00010138_F.wav,W,W,N
00210063_F.wav,N,W,N
00100017_G#.wav,N,N,N
00200258_F.wav,N,W,N
00000224_D#.wav,W,W,N
00000346_F.wav,N,W,N
00200025_G.wav,N,N,W
00000093_D#.wav,N,N,N
00210344_F#.wav,N,N,N
00000347_D#.wav,N,N,N
00200468_F.wav,W,W,W
00110137_E.wav,W,W,W
00210216_D#.wav,N,W,W
00010060_F.wav,W,W,W
00110175_F#.wav,N,N,N
00210282_F.wav,N,N,N
00200345_F.wav,N,W,N
00110127_D#.wav,N,W,W
00200300_F.wav,N,W,W
00100349_E.wav,N,W,W
00000238_E.wav,N,W,W
00110404_G.wav,N,W,W
00100392_F.wav,N,W,W
00110255_F.wav,W,W,W
00010324_F.wav,N,N,N
00200331_D#.wav,W,W,W
00010361_F.wav,N,N,N
00110236_E.wav,N,N,W
00200044_F.wav,N,N,N
00210183_F.wav,W,W,N
00210081_A.wav,N,W,W
00210207_F.wav,W,W,N
00100071_D#.wav,W,W,W
00010434_F.wav,N,N,N
00010440_D#.wav,N,N,N
00010471_F.wav,N,N,N
00000167_F.wav,N,W,N
00200079_F.wav,W,W,W
00100016_F.wav,N,W,W
00000104_E.wav,W,W,W
00110169_F.wav,W,W,W
00200084_F.wav,W,W,W
00110156_D#.wav,N,W,W
00100374_E.wav,W,W,W
00210082_F#.wav,N,W,N
00000223_F.wav,N,N,N
00210235_F#.wav,N,W,W
00000266_F.wav,N,N,N
00210299_E.wav,N,N,W
00210470_D.wav,N,W,W
00000435_F#.wav,N,N,N
00000087_F.wav,W,N,N
00200199_F.wav,N,W,W
00010140_F.wav,N,N,N
00000456_F.wav,W,W,W
00110052_E.wav,N,N,N
00010105_F.wav,N,W,N
00110209_G.wav,N,W,W
00110035_D#.wav,W,W,W
00100269_E.wav,N,N,N
00000143_G.wav,N,N,N
00010241_F.wav,N,W,N
00000228_D#.wav,N,N,N
00010204_F.wav,N,W,N
00200472_D#.wav,N,N,W
00210379_D#.wav,W,W,W
00110330_F.wav,N,N,W
00010272_D#.wav,N,W,W
00210454_E.wav,N,N,W
00210085_E.wav,N,N,W
00100112_D#.wav,W,N,W
00000019_E.wav,N,N,N
00100376_G.wav,N,N,W
00210437_F.wav,W,W,W
00200121_F.wav,N,N,N
00200319_G.wav,N,N,N
00010190_D#.wav,W,W,W
00000207_F.wav,W,W,N
00010476_D#.wav,W,N,N
00100333_F.wav,N,N,N
00210104_E.wav,N,W,W
00010079_F.wav,W,W,W
00210167_F.wav,N,W,W
00200471_F.wav,N,N,W
00200434_F.wav,N,W,W
00000200_D#.wav,N,N,N
00100014_E.wav,N,W,W
00010084_F.wav,W,W,W
00100032_F.wav,N,W,W
00100077_F.wav,N,N,W
00000470_D.wav,N,W,W
00000299_E.wav,N,N,N
00110031_G.wav,N,N,W
00210266_F.wav,N,N,N
00210223_F.wav,N,W,W
00110003_D#.wav,N,N,N
00200105_F.wav,N,W,N
00110151_F#.wav,N,N,W
00210456_F.wav,W,W,W
00200140_F.wav,N,W,W
00010199_F.wav,N,W,W
00210087_F.wav,W,N,N
00200439_D#.wav,N,N,W
00210143_G.wav,N,N,N
00100459_D.wav,N,N,N
00210185_D#.wav,N,W,N
00010461_G#.wav,N,N,N
00110351_F.wav,N,N,N
00110314_F.wav,N,W,W
00100124_D#.wav,W,W,W
00200204_F.wav,N,W,N
00200241_F.wav,N,W,W
00200315_D#.wav,W,W,W
00010319_G.wav,W,W,N
00010121_F.wav,N,N,N
00000437_F.wav,W,W,N
00010244_D#.wav,N,N,N
00200247_F#.wav,N,N,N
00210019_E.wav,N,N,N
00000085_E.wav,N,N,N
00110015_F.wav,N,W,W
00000454_E.wav,N,N,N
00100256_F.wav,N,N,N
00110391_F.wav,N,N,N
00000301_E.wav,N,N,N
00100213_F.wav,W,W,W
00210089_D#.wav,W,W,W
00100270_E.wav,W,W,W
00000327_F.wav,W,W,W
00200181_F#.wav,N,W,W
00010182_D#.wav,W,W,W
00200180_F.wav,N,N,N
00100055_D#.wav,W,W,W
00210061_E.wav,N,N,N
00100155_D#.wav,N,W,W
00010248_D#.wav,W,W,W
00010410_G#.wav,W,W,W
00100157_F.wav,N,W,N
00210343_D#.wav,N,N,N
00000063_F.wav,W,W,N
00210211_F#.wav,N,W,W
00000212_D#.wav,W,W,N
00200138_F.wav,W,W,W
00010025_G.wav,N,N,N
00110172_D#.wav,N,N,N
00210346_F.wav,N,W,W
00010258_F.wav,N,W,N
00100028_D#.wav,N,N,N
00110297_F#.wav,N,N,N
00110154_G.wav,N,N,W
00100442_G.wav,N,N,N
00200060_F.wav,W,W,W
00010468_F.wav,W,W,W
00010473_G#.wav,W,W,W
00110271_F.wav,N,W,W
00210238_E.wav,N,N,W
00010300_F.wav,N,N,N
00110257_E.wav,W,W,W
00210220_D#.wav,W,W,W
00010345_F.wav,N,N,N
00000282_F.wav,N,N,N
00200328_F#.wav,N,W,W
00200361_F.wav,W,W,W
00100036_D#.wav,N,N,N
00200324_F.wav,N,N,N
00100423_F.wav,N,N,N
00110135_F.wav,W,W,W
00000081_A.wav,N,W,N
00110170_F.wav,W,W,W
00000183_F.wav,W,W,N
00100405_E.wav,W,N,N
00010407_D#.wav,W,N,N
00010044_F.wav,N,N,N
00100064_G#.wav,W,W,N
00200245_F.wav,W,W,W
00210206_D#.wav,W,W,W
00110037_E.wav,N,N,N
00010160_F.wav,N,N,N
00000406_D#.wav,W,N,N
00100193_F.wav,W,W,W
00110011_F.wav,W,W,W
00100125_A#.wav,N,W,W
00200162_E.wav,N,N,N
00210431_E.wav,W,W,N
00200196_D#.wav,N,W,W
00010370_D#.wav,W,W,W
00100292_F.wav,N,W,W
00000380_E.wav,N,N,N
00010414_F.wav,W,W,W
00200342_D#.wav,W,W,W
00000147_F.wav,N,W,N
00010451_F.wav,N,N,W
00010080_F.wav,W,W,N
00100010_E.wav,W,W,N
00000418_D#.wav,N,W,N
00210408_A.wav,N,N,W
00010432_E.wav,W,W,N
00210318_D#.wav,W,W,W
00210201_E.wav,W,W,W
00110029_D#.wav,N,W,W
00200383_E.wav,N,N,N
00000452_G.wav,N,N,N
00210262_F.wav,N,W,W
00000417_G.wav,W,W,N
00010339_F.wav,N,N,N
00000203_F.wav,W,W,N
00200358_F.wav,N,N,N
00000234_D#.wav,N,W,W
00210365_D#.wav,W,W,W
00000225_E.wav,N,N,N
00110371_G.wav,N,N,W
00110054_D#.wav,N,N,W
00200416_E.wav,N,N,N
00210145_E.wav,N,N,N
00010038_F.wav,W,W,W
00100479_E.wav,N,N,N
00200430_F.wav,N,W,W
00210126_F.wav,N,N,N
00100290_D.wav,N,W,W
00200377_A#.wav,N,W,W
00200320_F.wav,W,W,W
00110288_F.wav,W,W,W
00100427_F.wav,W,W,W
00010023_E.wav,W,W,W
00010005_F.wav,N,N,N
00200448_F.wav,N,W,N
00210214_D#.wav,N,W,N
00100401_E.wav,W,W,W
00110117_E.wav,N,W,W
00010285_G.wav,N,N,N
00100002_D#.wav,W,W,W
00110189_F.wav,N,N,N
00110230_F.wav,N,N,N
00000469_D#.wav,W,W,N
00010304_F.wav,W,W,N
00010433_D#.wav,N,N,N
00200184_D#.wav,W,W,W
00110094_F.wav,N,W,W
00210449_E.wav,N,N,N
00000279_D.wav,N,W,W
00000067_F.wav,N,N,N
00110426_E.wav,N,N,N
00210307_F.wav,N,W,W
00010219_F.wav,N,N,W
00010042_D.wav,W,W,N
00110368_F.wav,N,N,N
00100097_G.wav,N,N,N
00110069_F#.wav,N,N,N
00210119_D.wav,N,W,N
00000477_D#.wav,W,W,W
00100217_F.wav,N,W,W
00200278_F.wav,N,W,W
00100009_D.wav,N,N,N
00010118_F.wav,W,W,N
00210043_F.wav,N,W,N
00200457_A.wav,N,W,W
00210065_E.wav,W,W,N
00210218_D.wav,N,W,W
00010306_D.wav,W,W,W
00210020_E.wav,N,N,W
00000422_D#.wav,N,N,N
00000373_D#.wav,W,W,W
00210195_D#.wav,W,W,W
00010229_D#.wav,N,N,N
00000273_D#.wav,W,W,W
00010320_F.wav,W,W,W
00110277_E.wav,N,N,W
00200378_D#.wav,W,W,W
00110316_A.wav,N,N,W
00200429_D#.wav,N,W,N
00010478_D#.wav,W,W,W
00100231_D.wav,N,W,W
00010448_F.wav,W,W,N
00200005_F.wav,N,N,N
00200023_E.wav,W,W,W
00100149_D#.wav,N,W,W
00110115_F.wav,N,W,W
00010254_D#.wav,N,N,N
00110150_F.wav,W,W,W
00200285_G.wav,W,W,W
00010354_D#.wav,N,N,N
00100308_E.wav,W,W,W
00200304_F.wav,N,W,N
00110400_G.wav,N,N,N
00210067_F.wav,N,N,N
00000449_E.wav,N,N,N
00210279_D.wav,N,W,W
00000119_D.wav,N,W,N
00100276_F.wav,W,W,N
00010237_D#.wav,W,W,W
00100233_F.wav,N,N,N
00200042_D.wav,W,W,N
00100215_E.wav,N,N,N
00200219_F.wav,N,N,W
00000307_F.wav,N,W,N
00100078_F#.wav,N,N,N
00010278_F.wav,W,W,N
00110070_D#.wav,W,W,W
00200306_D.wav,W,W,W
00000020_E.wav,N,N,N
00000218_D.wav,W,W,W
00000413_F#.wav,N,N,N
00000065_E.wav,W,W,N
00100132_F.wav,N,W,W
00000310_D#.wav,N,N,N
00010457_A.wav,N,W,W
00000043_F.wav,N,N,N
00000210_D#.wav,W,W,N
00110447_E.wav,N,W,W
00000242_F#.wav,N,W,W
00200118_F.wav,W,W,W
00010245_F.wav,W,W,N
00210187_D#.wav,N,W,W
00000462_F#.wav,N,W,N
00210362_F#.wav,N,W,W
00210239_G#.wav,N,N,W
00110334_F.wav,N,N,W
00110001_D#.wav,N,W,W
00200160_F.wav,N,W,N
00200446_D#.wav,N,W,N
00200317_D#.wav,W,W,W
00110056_E.wav,W,W,W
00010246_D#.wav,W,W,W
00000431_E.wav,W,N,N
00010162_E.wav,N,N,N
00210380_E.wav,N,W,W
00110355_G.wav,N,N,N
00000408_A.wav,N,N,N
00200432_E.wav,W,W,N
00110128_F.wav,N,W,W
00200080_F.wav,W,W,N
00200451_F.wav,N,W,W
00210147_F.wav,N,W,W
00200414_F.wav,W,W,W
00200339_F.wav,N,N,N
00200191_F#.wav,N,N,W
00210417_G.wav,W,W,N
00210452_G.wav,N,W,W
00000262_F.wav,N,N,N
00010383_E.wav,N,N,N
00000201_E.wav,W,W,W
00210225_E.wav,N,N,N
00100131_G#.wav,N,N,N
00010358_F.wav,N,N,N
00210203_F.wav,W,W,N
00000126_F.wav,W,W,N
00010430_F.wav,N,W,W
00000202_D#.wav,W,W,W
00200038_F.wav,W,W,W
00200458_D#.wav,W,W,W
00000145_E.wav,N,N,N
00210353_D#.wav,W,W,W
00000453_D#.wav,W,W,N
00100012_F.wav,N,W,N
00010416_E.wav,N,N,N
00210382_E.wav,N,W,W
00110202_D#.wav,W,W,W
00100249_F.wav,N,N,W
00000338_F.wav,W,W,W
00200226_F.wav,N,W,W
00200263_F.wav,W,W,N
00110453_D#.wav,W,W,W
00210058_F.wav,W,W,N
00010146_F.wav,W,W,N
00000450_F.wav,N,N,N
00210284_D#.wav,N,N,W
00010103_F.wav,N,N,N
00000415_F.wav,N,W,N
00110072_F.wav,N,W,N
00010131_G#.wav,N,N,N
00210083_E.wav,N,W,N
00200101_E.wav,N,N,N
00000227_D.wav,N,W,N
00100148_F.wav,N,W,W
00210474_F.wav,W,W,N
00100313_D.wav,W,W,W
00200114_D#.wav,N,N,W
00010261_E.wav,N,N,N
00100073_E.wav,N,N,N
00000161_F.wav,N,N,N
00000359_G.wav,W,N,N
00200059_E.wav,W,W,W
00110192_F.wav,W,W,W
00000102_E.wav,W,W,W
00100246_D#.wav,N,W,W
00100372_E.wav,N,W,W
00100337_E.wav,N,W,W
00210050_D#.wav,W,W,W
00000001_D#.wav,N,W,W
00000260_F.wav,W,W,W
00100311_F.wav,N,W,W
00200475_E.wav,W,W,N
00010159_A.wav,W,W,N
00110462_F#.wav,N,W,W
00210100_F.wav,W,W,W
00110413_F#.wav,N,W,N
00110310_D#.wav,N,N,N
00110210_D#.wav,W,W,W
00110242_F#.wav,N,W,W
00100369_F.wav,N,W,N
00010078_F#.wav,N,W,N
00010040_E.wav,N,N,N
00200099_E.wav,N,N,N
00100444_F.wav,N,W,W
00110152_F.wav,N,W,N
00100095_F.wav,N,W,W
00210296_D#.wav,W,W,N
00110174_E.wav,N,N,W
00210305_G.wav,N,W,N
00210021_D#.wav,W,W,W
00010066_F.wav,N,W,N
00000399_G.wav,N,N,N
00000070_D#.wav,N,N,N
00100237_D#.wav,N,W,W
00200007_F.wav,N,W,N
00100068_F.wav,N,W,N
00200398_E.wav,N,N,N
00200006_D#.wav,W,W,W
00000286_E.wav,N,N,N
00100394_F.wav,N,N,N
00110253_F.wav,N,W,N
00010322_F.wav,W,W,W
00010367_F.wav,W,W,N
00200186_G.wav,N,N,W
00110463_F.wav,W,W,W
00200179_E.wav,N,W,N
00210098_F.wav,N,W,N
00000041_F.wav,N,N,N
00200165_D#.wav,N,N,N
00110445_E.wav,N,N,N
00100254_D#.wav,N,N,N
00210321_F.wav,W,W,N
00210364_F.wav,N,W,W
00100354_D#.wav,W,W,W
00100274_F.wav,W,N,N
00000323_E.wav,W,W,W
00000366_E.wav,W,W,W
00010287_F.wav,W,W,N
00000340_F.wav,N,W,N
00010149_D#.wav,N,N,N
00110395_E.wav,W,W,W
00000428_F.wav,N,W,N
00100229_D#.wav,N,N,N
00110422_D#.wav,W,W,W
00110373_D#.wav,W,W,W
00100478_D#.wav,W,W,W
00100188_F.wav,N,N,N
00110273_D#.wav,W,W,W
00110232_F.wav,W,W,N
00100396_E.wav,N,N,N
00110251_E.wav,N,W,W
00210399_G.wav,N,N,N
00200066_F.wav,N,W,N
00110477_D#.wav,N,W,W
00000305_G.wav,N,N,N
00010099_E.wav,N,N,N
00200040_E.wav,N,N,N
00100425_F.wav,N,W,W
00110133_F.wav,N,N,N
00100460_F.wav,N,N,N
00010007_F.wav,W,W,N
00000069_F#.wav,N,N,N
00200130_D#.wav,N,W,W
00010186_G.wav,N,N,N
00200367_F.wav,W,W,N
00200322_F.wav,N,W,W
00210286_E.wav,N,W,W
00010398_E.wav,N,N,N
00110469_D#.wav,N,W,W
00110275_D.wav,N,W,W
00210041_F.wav,N,W,W
00000098_F.wav,N,W,N
00010179_E.wav,W,W,N
00100433_D#.wav,N,N,N
00010002_D#.wav,W,W,W
00100250_F.wav,W,W,W
00110397_F.wav,N,N,W
00200153_D#.wav,N,N,N
00000364_F.wav,W,W,W
00000321_F.wav,W,W,N
00110309_E.wav,W,W,W
00210340_F.wav,N,W,W
00200287_F.wav,W,W,N
00210366_E.wav,W,W,W
00210323_E.wav,W,W,W
00110096_F.wav,W,W,W
00110402_F.wav,N,W,W
00110424_E.wav,N,W,W
00100177_E.wav,W,W,W
00210428_F.wav,N,W,W
00210074_D#.wav,W,W,N
00010263_F.wav,W,W,N
00010226_F.wav,N,W,N
00210057_F#.wav,N,N,N
00000054_D#.wav,N,N,N
00210338_F.wav,W,W,W
00110357_F.wav,N,N,N
00000382_E.wav,N,W,W
00110312_F.wav,N,W,W
00100129_F.wav,N,N,W
00110234_D#.wav,N,N,W
00110293_G.wav,N,W,N
00210415_F.wav,N,W,W
00200103_F.wav,N,N,N
00210450_F.wav,N,W,W
00200146_F.wav,W,W,N
00110419_E.wav,N,W,W
00000058_F.wav,W,W,N
00000474_F.wav,W,W,N
00000029_D#.wav,N,N,N
00200022_D#.wav,N,W,W
00010101_E.wav,N,N,N
00210227_D.wav,N,W,N
00000083_E.wav,W,W,N
00210178_D#.wav,W,W,N
00200261_E.wav,N,N,N
00110418_D#.wav,N,N,W
00100370_D#.wav,W,W,W
00210102_E.wav,W,W,W
00110336_G.wav,N,N,N
00010059_E.wav,N,N,N
00210359_G.wav,W,N,N
00210161_F.wav,N,N,N
00100356_E.wav,N,N,N
00110291_E.wav,N,W,W
00200113_F#.wav,N,N,W
00100335_F.wav,N,N,N
00200013_F#.wav,N,N,N
00210260_F.wav,W,W,W
00010125_A#.wav,W,W,W
00110406_D#.wav,N,W,W
00000100_F.wav,W,W,N
00010064_G#.wav,W,W,N
00210283_F#.wav,N,W,N
00010475_E.wav,W,N,N
00200159_A.wav,N,W,W
00100034_F.wav,W,W,W
00000011_F.wav,W,W,W
00010386_D#.wav,W,W,N
00010193_F.wav,W,W,N
00000037_E.wav,N,N,N
00100160_F.wav,N,W,N
00210334_F.wav,N,W,W
00110380_E.wav,N,N,W
00010292_F.wav,W,W,W
00000116_D#.wav,N,W,W
00000144_F#.wav,W,W,W
00210056_E.wav,W,W,W
00110417_G.wav,W,W,W
00100339_F.wav,N,N,N
00110247_F#.wav,N,N,N
00110452_G.wav,N,W,W
00110315_D#.wav,N,W,W
00100432_E.wav,W,W,W
00210355_G.wav,N,N,N
00000027_F#.wav,N,W,N
00210128_F.wav,N,W,W
00000075_D#.wav,W,W,N
00100451_F.wav,N,W,N
00110147_F.wav,N,N,W
00010010_E.wav,W,N,N
00100080_F.wav,W,W,W
00100414_F.wav,W,W,W
00010298_D#.wav,N,N,N
00210124_D#.wav,W,W,W
00100038_F.wav,W,W,W
00010479_E.wav,N,N,N
00100185_D#.wav,N,N,N
00010290_D.wav,N,W,W
00200012_F.wav,W,W,N
00110439_D#.wav,N,N,W
00000371_G.wav,N,W,N
00200151_F#.wav,N,W,W
00110225_E.wav,N,N,N
00200003_D#.wav,N,W,W
00000108_D#.wav,N,N,N
00110203_F.wav,N,W,N
00200231_D.wav,N,W,W
00000117_E.wav,W,W,N
00010401_E.wav,W,W,W
00100005_F.wav,N,N,N
00200297_F#.wav,N,N,W
00010294_D#.wav,N,W,N
00100023_E.wav,W,W,W
00200172_D#.wav,N,N,N
00210028_D#.wav,N,N,N
00010427_F.wav,W,W,N
00000288_F.wav,W,W,W
00100211_F#.wav,N,W,W
00210277_E.wav,N,N,W
00100343_D#.wav,N,N,N
00210316_A.wav,N,W,W
00200308_E.wav,W,W,W
00100304_F.wav,N,W,W
00210155_D#.wav,W,W,W
00210055_D#.wav,W,W,W
00000230_F.wav,N,N,N
00210400_G.wav,N,N,N
00000004_D#.wav,N,N,N
00100089_D#.wav,W,W,W
00210115_F.wav,N,W,W
00110181_F#.wav,N,W,W
00210150_F.wav,W,W,W
00000189_F.wav,N,N,N
00100285_G.wav,W,W,W
00000368_F.wav,N,N,N
00010097_G.wav,N,N,N
00200276_F.wav,W,W,N
00100042_D.wav,W,W,W
00200233_F.wav,N,N,N
00200215_E.wav,N,N,N
00100219_F.wav,N,N,N
00110067_F.wav,N,N,N
00000426_E.wav,N,N,N
00210036_D#.wav,N,W,N
00110279_D.wav,N,W,W
00000094_F.wav,N,W,W
00100220_D#.wav,N,W,W
00100306_D.wav,W,W,W
00110328_F#.wav,N,W,W
00200132_F.wav,N,W,W
00010008_A#.wav,N,W,N
00100118_F.wav,W,W,W
00210447_E.wav,W,W,W
00010009_D.wav,N,N,N
00010217_F.wav,W,W,N
00200427_F.wav,W,W,W
00010231_D.wav,N,W,N
00200401_E.wav,W,W,W
00210117_E.wav,N,W,W
00100448_F.wav,N,W,N
00000316_A.wav,N,W,W
00210017_G#.wav,N,N,N
00100320_F.wav,W,W,W
00000277_E.wav,N,N,N
00210288_F.wav,W,W,W
00210230_F.wav,N,N,N
00000400_G.wav,N,N,N
00100208_D#.wav,N,W,W
00110352_D#.wav,N,W,W
00110403_D#.wav,N,N,N
00110252_D#.wav,N,W,W
00010308_E.wav,W,W,N
00200039_D#.wav,N,W,N
00210189_F.wav,N,N,W
00000150_F.wav,W,W,N
00000115_F.wav,N,N,N
00010168_D#.wav,N,N,N
00110307_F.wav,N,W,W
00010215_E.wav,N,N,N
00010233_F.wav,N,N,N
00110119_D.wav,N,W,W
00010276_F.wav,W,W,N
00200097_G.wav,N,N,W
00210368_F.wav,N,N,N
00110331_D#.wav,N,W,W
00210094_F.wav,N,W,W
00110449_E.wav,N,N,N
00210426_E.wav,N,N,N
00000447_E.wav,W,W,N
00110043_F.wav,N,N,W
00200127_D#.wav,N,W,W
00110065_E.wav,W,W,W
00200175_F#.wav,N,N,N
00010176_D#.wav,N,N,N
00010132_F.wav,N,W,W
00100457_A.wav,N,W,W
00110020_E.wav,N,N,N
00110218_D.wav,N,W,W
00200217_F.wav,N,W,W
00100216_D#.wav,N,W,W
00200009_D.wav,N,N,N
00100278_F.wav,W,W,W
00100344_F#.wav,W,W,W
00210037_E.wav,N,N,N
00200193_F.wav,N,W,N
00100082_F#.wav,N,W,N
00100235_F#.wav,N,N,W
00210011_F.wav,W,W,W
00200156_D#.wav,N,W,W
00000334_F.wav,N,W,N
00100245_F.wav,W,W,W
00200292_F.wav,W,W,W
00100162_E.wav,N,N,N
00210071_D#.wav,W,W,W
00110431_E.wav,W,W,N
00000056_E.wav,W,W,N
00000120_D#.wav,N,W,W
00110201_E.wav,W,W,W
00100383_E.wav,N,N,N
00000111_F#.wav,N,W,W
00210112_D#.wav,W,W,W
00110262_F.wav,N,N,W
00100379_D#.wav,W,W,W
00200010_E.wav,W,W,N
00000128_F.wav,N,W,N
00000355_G.wav,N,N,N
00110472_D#.wav,N,N,W
00110408_A.wav,N,N,W
00010381_F#.wav,W,W,W
00100416_E.wav,N,N,N
00210371_G.wav,N,W,W
00110145_E.wav,N,N,N
00000289_D#.wav,N,W,N
00010164_D#.wav,N,N,N
00010012_F.wav,W,N,N
00010281_F#.wav,N,N,N
00100430_F.wav,N,W,W
00110126_F.wav,N,N,N
00200290_D.wav,N,W,W
00200479_E.wav,N,N,N
00200035_D#.wav,W,W,W
00000389_D#.wav,W,W,N
00100358_F.wav,N,N,N
00200129_F.wav,N,N,N
00000072_F.wav,N,N,N
00210293_G.wav,N,W,N
00110415_F.wav,N,W,W
00100103_F.wav,N,N,N
00210419_E.wav,N,W,W
00110450_F.wav,N,W,W
00100146_F.wav,W,W,N
00110289_D#.wav,N,W,W
00100164_D#.wav,N,N,W
00100381_F#.wav,W,W,W
00110338_F.wav,W,W,W
00210357_F.wav,N,W,W
00010249_F.wav,N,W,W
00110389_D#.wav,W,W,W
00210312_F.wav,N,W,N
00100281_F#.wav,N,N,W
00210272_D#.wav,N,W,W
00100261_E.wav,N,N,N
00010379_D#.wav,W,W,N
00000472_D#.wav,N,N,N
00200228_D#.wav,N,W,N
00010313_D.wav,W,W,W
00110227_D.wav,N,W,W
00010148_F.wav,W,W,N
00110111_F#.wav,N,W,W
00210291_E.wav,N,W,W
00200356_E.wav,N,N,N
00110120_D#.wav,N,W,W
00200335_F.wav,N,W,W
00110102_E.wav,N,W,W
00000192_F.wav,W,W,W
00210336_G.wav,N,N,N
00110161_F.wav,N,N,W
00110359_G.wav,W,N,N
00210440_D#.wav,N,W,W
00010073_E.wav,N,N,N
00200034_F.wav,W,W,W
00100159_A.wav,N,W,W
00200435_F#.wav,N,W,W
00010311_F.wav,N,N,N
00010337_E.wav,W,W,N
00010235_F#.wav,N,W,N
00110260_F.wav,W,W,W
00010372_E.wav,W,W,W
00010082_F#.wav,N,N,N
00010216_D#.wav,N,W,W
00100066_F.wav,N,N,W
00110399_G.wav,N,N,N
00000174_E.wav,N,N,N
00000152_F.wav,N,N,N
00010444_F.wav,W,W,N
00010095_F.wav,W,W,N
00010344_F#.wav,N,N,N
00200347_D#.wav,N,N,N
00100040_E.wav,N,N,N
00210232_F.wav,W,W,W
00010369_F.wav,N,N,N
00210251_E.wav,N,W,N
00200396_E.wav,N,N,N
00100176_D#.wav,N,W,W
00100367_F.wav,N,W,N
00000331_D#.wav,W,W,W
00100322_F.wav,N,W,W
00010394_F.wav,N,N,N
00000253_F.wav,W,W,N
00110286_E.wav,N,N,W
00200425_F.wav,N,W,N
00210133_F.wav,N,N,N
00010068_F.wav,N,N,N
00200460_F.wav,N,N,N
00210397_F.wav,N,W,W
00200250_F.wav,W,W,W
00100168_D#.wav,N,W,W
00000352_D#.wav,N,W,N
00000403_D#.wav,N,N,N
00210275_D.wav,W,W,W
00000445_E.wav,N,N,N
00210303_D#.wav,W,W,W
00110041_F.wav,N,N,N
00010208_D#.wav,N,N,N
00000252_D#.wav,W,W,W
00000463_F.wav,W,W,N
00010188_F.wav,N,N,N
00210096_F.wav,W,W,N
00210402_F.wav,N,W,W
00210424_E.wav,N,W,W
00110428_F.wav,N,W,W
00200177_E.wav,W,W,W
00200093_D#.wav,N,N,W
00000395_E.wav,W,W,W
00100287_F.wav,W,W,N
00200224_D#.wav,W,W,N
00110340_F.wav,N,W,W
00210309_E.wav,W,W,W
00110366_E.wav,N,W,W
00010274_F.wav,W,N,N
00110323_E.wav,W,W,W
00100099_E.wav,N,N,N
00200095_F.wav,N,W,N
00200444_F.wav,W,W,N
00210152_F.wav,N,W,W
00110305_G.wav,N,N,W
00210174_E.wav,N,N,N
00000328_F#.wav,N,W,W
00010220_D#.wav,W,W,W
00010396_E.wav,N,N,N
00000251_E.wav,W,W,N
00200369_F.wav,N,W,N
00210473_G#.wav,N,W,W
00000232_F.wav,W,W,W
00100008_A#.wav,N,W,W
00100398_E.wav,N,N,N
00210253_F.wav,W,W,N
00200394_F.wav,N,N,N
00100186_G.wav,N,N,N
00210407_D#.wav,N,W,W
00100007_F.wav,N,W,W
00010460_F.wav,N,N,N
00200068_F.wav,N,N,N
00000133_F.wav,N,N,N
00010425_F.wav,N,N,N
00000181_F#.wav,N,W,N
00210182_D#.wav,N,W,W
00110321_F.wav,W,W,N
00010089_D#.wav,N,N,N
00110364_F.wav,N,W,W
00010250_F.wav,W,W,W
00000397_F.wav,N,W,N
00210463_F.wav,W,W,N
00100179_E.wav,N,W,N
00110004_D#.wav,N,N,N
00110098_F.wav,N,W,W
00000275_D.wav,W,W,W
00210445_E.wav,N,N,N
00010177_E.wav,W,W,W
00010211_F#.wav,W,W,W
00200212_D#.wav,W,W,N
00000424_E.wav,W,W,W
00000402_F.wav,N,W,W
00010343_D#.wav,N,N,N
00000096_F.wav,W,W,N
00210410_G#.wav,W,N,W
00210248_D#.wav,N,W,W
00200188_F.wav,N,N,N
00200274_F.wav,W,N,N
00100294_D#.wav,N,W,W
00000309_E.wav,W,W,W
00210395_E.wav,W,W,W
00000419_E.wav,W,W,W
00110058_F.wav,W,W,W
00110108_D#.wav,N,N,N
00000293_G.wav,N,N,N
00210072_F.wav,N,W,N
00010129_F.wav,N,N,N
00000312_F.wav,N,N,N
00110382_E.wav,N,N,N
00210461_G#.wav,N,N,N
00200249_F.wav,N,N,W
00010185_D#.wav,N,N,N
00000357_F.wav,N,N,N
00100226_F.wav,N,W,W
00100263_F.wav,W,W,N
00000439_D#.wav,N,N,W
00110027_F#.wav,N,W,W
00110075_D#.wav,N,W,W
00100298_D#.wav,N,N,N
00110083_E.wav,W,W,W
00200148_F.wav,W,W,W
00210244_D#.wav,N,W,W
00000247_F#.wav,N,N,N
00100101_E.wav,N,N,N
00200313_D.wav,W,W,W
00000315_D#.wav,W,W,W
00110474_F.wav,N,W,W
00010335_F.wav,N,N,W
00210476_D#.wav,W,W,W
00010356_E.wav,N,N,N
00210190_D#.wav,W,W,W
00000291_E.wav,W,W,W
00200073_E.wav,N,W,N
00000336_G.wav,N,N,N
00100059_E.wav,W,W,W
00110116_D#.wav,N,W,W
00110144_F#.wav,W,W,W
00210192_F.wav,N,W,W
00100475_E.wav,W,W,N
00010034_F.wav,W,W,N
00110100_F.wav,W,W,W
00200200_D#.wav,N,W,W
00200372_E.wav,N,W,W
00100386_D#.wav,N,W,W
